Time(hours),strain (ustrain),Stress ,Temperature,Humidity
960.7666947,8945.202871,6.02,18.7,56
961.2666936,8947.905646,6.02,18.7,56
961.7666894,8949.778756,6.02,18.7,56
962.2666869,8952.742392,6.02,18.8,57
962.7666978,8954.081914,6.02,18.8,57
963.2666894,8955.694163,6.02,18.8,58
963.7666919,8959.736651,6.02,18.8,60
964.2666894,8964.834258,6.02,18.8,60
964.7667061,8969.137416,6.02,18.8,61
965.2666961,8973.440766,6.02,18.8,61
965.7666878,8978.277321,6.02,18.8,61
966.2666944,8981.513684,6.02,18.8,61
966.7666917,8985.271579,6.02,18.8,61
967.2666886,8988.235215,6.02,18.8,62
967.7667003,8989.847464,6.02,18.8,62
968.2666972,8993.060096,6.02,18.8,62
968.7666969,8997.635981,6.02,18.8,62
969.2666897,8998.169378,6.02,18.8,62
969.7666878,8999.24823,6.02,18.8,62
970.2666931,9002.472727,6.02,18.8,62
970.7666997,9004.072919,6.02,18.8,61
971.2666869,9003.006124,6.02,18.8,60
971.7666894,9006.491292,6.02,18.8,61
972.2666897,9008.115407,6.02,18.8,61
972.7666994,9010.000191,6.02,18.8,61
973.2666994,9010.261053,6.02,18.8,61
973.7666906,9008.921531,6.02,18.7,60
974.2666872,9008.376268,6.02,18.7,60
974.7666889,9009.182392,6.02,18.7,59
975.2666906,9006.230622,6.02,18.8,57
975.7666936,9006.764019,6.02,18.8,56
976.2667022,9006.491292,6.02,18.8,56
976.7666994,9007.842871,6.02,18.8,56
977.2666878,9008.115407,6.02,18.8,56
977.7666897,9008.376268,6.02,18.8,56
978.2666928,9007.309474,6.02,18.8,55
978.7666972,9009.182392,6.02,18.8,56
979.2666892,9011.339904,6.02,18.8,56
979.7666911,9012.679426,6.02,18.8,56
980.2666881,9012.940287,6.02,18.8,56
980.7667042,9015.35866,6.02,18.8,57
981.2667,9016.710048,6.02,18.8,57
981.7666914,9018.322297,6.02,18.8,57
982.2666894,9020.467943,6.02,18.9,58
982.7666906,9022.613589,6.02,18.9,58
983.2666883,9024.225837,6.02,18.9,59
983.7666969,9026.110813,6.02,18.9,59
984.2666997,9026.644211,6.02,18.9,59
984.7666978,9028.517129,6.02,18.9,59
985.2666894,9029.212823,6.02,18.9,60
985.7669156,9031.384689,6.02,18.9,60
986.2666878,9031.384689,6.02,18.9,60
986.7666994,9034.063732,6.02,18.9,60
987.2666911,9035.142584,6.02,18.9,60
987.7666894,9038.888804,6.02,18.9,61
988.2666889,9043.998086,6.02,18.9,65
988.766705,9054.465837,6.02,18.9,66
989.2666978,9060.914833,6.02,19,65
989.7666922,9066.545837,6.02,19,66
990.2666906,9070.837129,6.02,19,66
990.76669,9075.934737,6.02,19,66
991.2666903,9079.159234,6.02,19,66
991.7667014,9082.905455,6.02,19,66
992.2666969,9086.935885,6.02,19,66
992.7666994,9090.421244,6.02,19,66
993.2666917,9090.148708,6.02,19,66
993.7666886,9095.518852,6.02,19,66
994.2666903,9096.052249,6.02,19,66
994.7667006,9099.810144,6.02,19,66
995.2666889,9103.022775,6.02,18.9,65
995.7666956,9103.022775,6.02,18.9,64
996.2666914,9102.762105,6.02,18.9,63
996.7667058,9104.374163,6.02,18.9,62
997.2666992,9101.149856,6.02,19,61
997.7666908,9100.604593,6.02,19,61
998.2666889,9101.410718,6.02,19,61
998.7666903,9103.022775,6.02,19,61
999.2666928,9104.101818,6.02,19,61
999.7666936,9103.8289,6.02,19,61
1000.2667,9105.974737,6.02,19,60
1000.766702,9106.247273,6.02,19.1,60
1001.266693,9117.91445,6.02,19.1,60
1001.76669,9120.059904,6.02,19.2,60
1002.266697,9123.284402,6.02,19.2,59
1002.766698,9125.963445,6.02,19.3,58
1003.26669,9126.236172,6.02,19.3,58
1003.766692,9128.915407,6.02,19.4,58
1004.266693,9134.000957,6.02,19.4,59
1004.766707,9127.18067,6.02,19.5,58
1005.266705,9132.005359,6.02,19.5,57
1005.766688,9131.211292,6.02,19.5,58
1006.26669,9134.957129,6.02,19.5,57
1006.766693,9134.151005,6.02,19.6,56
1007.266693,9133.084211,6.02,19.6,55
1007.766697,9134.151005,6.02,19.6,55
1008.266701,9134.957129,6.02,19.6,56
1008.766697,9136.557321,6.02,19.5,56
1009.266691,9133.617608,6.02,19.5,55
1009.766692,9133.34488,6.02,19.5,55
1010.266913,9117.710813,6.02,19.4,55
1010.7667,9116.644019,6.02,19.4,56
1011.266692,9115.565167,6.02,19.3,57
1011.766694,9115.565167,6.02,19.3,57
1012.266697,9115.837895,6.02,19.3,58
1012.766703,9117.177416,6.02,19.3,58
1013.266702,9117.438278,6.02,19.3,58
1013.76669,9119.062201,6.02,19.3,59
1014.266691,9121.196172,6.02,19.2,59
1014.766689,9122.262967,6.02,19.2,59
1015.266691,9123.875215,6.02,19.2,59
1015.766697,9124.408804,6.02,19.2,59
1016.266702,9125.760191,6.02,19.2,59
1016.7667,9125.487464,6.02,19.2,59
1017.266697,9127.087847,6.02,19.2,59
1017.766688,9128.166507,6.02,19.2,59
1018.266696,9129.778756,6.02,19.2,60
1018.766702,9130.84555,6.02,19.2,60
1019.26669,9134.058182,6.02,19.2,60
1019.766691,9134.864306,6.02,19.2,60
1020.266916,9140.838278,6.02,19.2,60
1020.766702,9141.905263,6.02,19.2,60
1021.266701,9140.838278,6.02,19.2,59
1021.766694,9141.371675,6.02,19.2,58
1022.266691,9144.050909,6.02,19.3,58
1022.766696,9147.263541,6.02,19.3,59
1023.266692,9147.263541,6.02,19.3,60
1023.766697,9157.577608,6.02,19.3,60
1024.266705,9160.529378,6.02,19.3,61
1024.766701,9165.342392,6.02,19.3,63
1025.266696,9172.312727,6.02,19.3,64
1025.766692,9176.876746,6.02,19.3,65
1026.266692,9181.962297,6.02,19.3,66
1026.766699,9189.987751,6.02,19.4,67
1027.266691,9196.413014,6.02,19.4,68
1027.766694,9201.771292,6.02,19.4,68
1028.26669,9207.6511,6.02,19.4,67
1028.766703,9210.057608,6.02,19.5,65
1029.266702,9211.408995,6.02,19.5,64
1029.76669,9202.155215,6.02,19.5,69
1030.266691,9212.598852,6.02,19.6,70
1030.766698,9220.885167,6.02,19.6,70
1031.26669,9229.444019,6.02,19.7,70
1031.766697,9236.402488,6.02,19.7,71
1032.266705,9251.200383,6.02,19.7,71
1032.766699,9256.843062,6.02,19.7,71
1033.266915,9265.274641,6.02,19.7,72
1033.766694,9270.644593,6.02,19.7,72
1034.26669,9274.390813,6.02,19.7,71
1034.766701,9275.208612,6.02,19.6,71
1035.266693,9278.43311,6.02,19.6,71
1035.766685,9281.645742,6.02,19.6,71
1036.266692,9285.937033,6.02,19.6,71
1036.766711,9288.616077,6.02,19.6,71
1037.266699,9294.531483,6.02,19.6,72
1037.766697,9298.277321,6.02,19.6,71
1038.266688,9299.083445,6.02,19.6,71
1038.766685,9303.102201,6.02,19.6,71
1039.266687,9302.035407,6.02,19.6,70
1039.766921,9297.300096,6.02,19.5,70
1040.266696,9296.493971,6.02,19.5,70
1040.766697,9297.572632,6.02,19.5,69
1041.266689,9298.639426,6.02,19.5,69
1041.766686,9298.912344,6.02,19.5,68
1042.266689,9297.300096,6.02,19.5,68
1042.766698,9298.378756,6.02,19.5,67
1043.266692,9297.845359,6.02,19.5,67
1043.766912,9314.636172,6.02,19.4,66
1044.266692,9313.284976,6.02,19.4,66
1044.766698,9314.897033,6.02,19.4,65
1045.266698,9314.636172,6.02,19.4,64
1045.766689,9311.139139,6.02,19.4,64
1046.266692,9309.538756,6.02,19.4,63
1046.766693,9310.333206,6.02,19.4,63
1047.266693,9309.538756,6.02,19.4,63
1047.766692,9310.072344,6.02,19.4,63
1048.266702,9311.139139,6.02,19.4,62
1048.766698,9310.866603,6.02,19.4,62
1049.266686,9311.684402,6.02,19.4,63
1049.766687,9313.557512,6.02,19.4,63
1050.266689,9315.430431,6.02,19.4,63
1050.766697,9317.315215,6.02,19.4,64
1051.266688,9320.25512,6.02,19.4,65
1051.766689,9323.20689,6.02,19.4,65
1052.266691,9328.304306,6.02,19.4,66
1052.766704,9336.353301,6.02,19.5,67
1053.266702,9347.069474,6.02,19.5,70
1053.766686,9346.410335,6.02,19.6,70
1054.266692,9354.708517,6.02,19.6,71
1054.76669,9364.08555,6.02,19.6,71
1055.266687,9371.862392,6.02,19.7,72
1055.766692,9380.433301,6.02,19.7,72
1056.26692,9382.907751,6.02,19.7,72
1056.766694,9388.52689,6.02,19.7,72
1057.266688,9392.806316,6.02,19.7,72
1057.766695,9395.485359,6.02,19.7,72
1058.266692,9396.291483,6.02,19.7,71
1058.766918,9395.892249,6.02,19.7,71
1059.26669,9398.844211,6.02,19.7,71
1059.766689,9399.911196,6.02,19.7,71
1060.266688,9403.929952,6.02,19.6,71
1060.766706,9405.530335,6.02,19.6,71
1061.266695,9407.937033,6.02,19.6,71
1061.766688,9410.616268,6.02,19.6,71
1062.26669,9412.228517,6.02,19.6,70
1062.766687,9412.489378,6.02,19.6,70
1063.266694,9415.974737,6.02,19.5,70
1063.766695,9415.974737,6.02,19.5,70
1064.266697,9417.041722,6.02,19.5,70
1064.766918,9426.995215,6.02,19.5,70
1065.266694,9429.401531,6.02,19.5,70
1065.766687,9428.868134,6.02,19.5,70
1066.266689,9431.535502,6.02,19.5,70
1066.766699,9434.214737,6.02,19.5,70
1067.266687,9437.166507,6.02,19.5,70
1067.766689,9439.02756,6.02,19.5,70
1068.266694,9439.300287,6.02,19.5,70
1068.766704,9444.385837,6.02,19.5,70
1069.266697,9447.325742,6.02,19.5,70
1069.766689,9446.792344,6.02,19.5,70
1070.266688,9448.926124,6.02,19.5,70
1070.766691,9452.138756,6.02,19.5,70
1071.26669,9453.478469,6.02,19.5,70
1071.766694,9459.630813,6.02,19.5,70
1072.266922,9461.357321,6.02,19.6,70
1072.766699,9464.309091,6.02,19.6,70
1073.266687,9470.722297,6.02,19.7,70
1073.766693,9476.874833,6.02,19.7,71
1074.266692,9483.027368,6.02,19.8,71
1074.76692,9494.589665,6.02,19.8,71
1075.266689,9500.196746,6.02,19.9,71
1075.766691,9507.155407,6.02,20,71
1076.266688,9513.829474,6.02,20,72
1076.766701,9523.704306,6.02,20,73
1077.266699,9530.129378,6.02,20.1,73
1077.766687,9527.163254,6.02,20.1,73
1078.26669,9534.370718,6.02,20.2,73
1078.766694,9539.444593,6.02,20.2,73
1079.266688,9547.446316,6.02,20.2,73
1079.766694,9553.598852,6.02,20.2,73
1080.266699,9561.067368,6.02,20.3,73
1080.766697,9566.141053,6.02,20.3,73
1081.266689,9574.949091,6.02,20.3,76
1081.76669,9585.084785,6.02,20.3,77
1082.266687,9591.486124,6.02,20.3,75
1082.7667,9599.760574,6.02,20.4,76
1083.266691,9606.434833,6.02,20.4,76
1083.766691,9610.690718,6.02,20.4,76
1084.266689,9616.025072,6.02,20.4,75
1084.766703,9620.292823,6.02,20.3,75
1085.266697,9626.96689,6.02,20.3,76
1085.766691,9630.950048,6.02,20.3,76
1086.26669,9638.002105,6.02,20.3,75
1086.766689,9643.063923,6.02,20.3,75
1087.266693,9648.659139,6.02,20.3,75
1087.766698,9652.120766,6.02,20.3,75
1088.266927,9642.310622,6.02,20.2,74
1088.7667,9636.454354,6.02,20.1,72
1089.266917,9629.801914,6.02,20,70
1089.766687,9623.412057,6.02,20,70
1090.26669,9618.599043,6.02,19.9,69
1090.7667,9613.276172,6.02,19.8,69
1091.266912,9630.711196,6.02,19.8,69
1091.766691,9630.450335,6.02,19.8,70
1092.266691,9628.055694,6.02,19.8,69
1092.7667,9626.182775,6.02,19.8,69
1093.266699,9628.850144,6.02,19.7,68
1093.766691,9628.055694,6.02,19.7,68
1094.266692,9630.450335,6.02,19.8,68
1094.76669,9630.711196,6.02,19.8,68
1095.266691,9632.323445,6.02,19.8,67
1095.766694,9628.850144,6.02,19.8,65
1096.266699,9630.711196,6.02,19.8,64
1096.766701,9629.928804,6.02,19.8,64
1097.266687,9631.789856,6.02,19.9,64
1097.766691,9630.450335,6.02,19.9,64
1098.266692,9631.517321,6.02,19.9,63
1098.766698,9632.050718,6.02,20,62
1099.266694,9629.656268,6.02,20.1,61
1099.766691,9627.783158,6.02,20.1,60
1100.266688,9629.122679,6.02,20.1,60
1100.766702,9624.85512,6.02,20.1,58
1101.266704,9620.58756,6.02,20.1,55
1101.766689,9618.726507,6.02,20.2,54
1102.266691,9614.719617,6.02,20.2,53
1102.766691,9611.791579,6.02,20.2,53
1103.266689,9609.385072,6.02,20.2,53
1103.766696,9604.323254,6.02,20.2,53
1104.266706,9603.789856,6.02,20.2,52
1104.766699,9600.316364,6.02,20.2,51
1105.26669,9596.854928,6.02,20.2,51
1105.766691,9593.915215,6.02,20.2,50
1106.266694,9588.307943,6.02,20.1,50
1106.7667,9585.380096,6.02,20.1,50
1107.266692,9582.712727,6.02,20.1,50
1107.76669,9574.16555,6.02,20.1,50
1108.266915,9571.999809,6.02,20,50
1108.766704,9566.653397,6.02,20,50
1109.266699,9561.591388,6.02,19.9,50
1109.766915,9559.014354,6.02,19.9,50
1110.266693,9551.273301,6.02,19.8,49
1110.766692,9544.599426,6.02,19.7,48
1111.266914,9544.458756,6.02,19.7,48
1111.766698,9540.191005,6.02,19.7,48
1112.266702,9535.91177,6.02,19.6,48
1112.766699,9530.565359,6.02,19.6,48
1113.266918,9530.402871,6.02,19.5,49
1113.766689,9528.008038,6.02,19.5,49
1114.26669,9526.929378,6.02,19.5,50
1114.766704,9524.523062,6.02,19.5,50
1115.266914,9525.159426,6.02,19.4,50
1115.766691,9523.298373,6.02,19.4,50
1116.266691,9521.152727,6.02,19.4,50
1116.766701,9520.358469,6.02,19.4,50
1117.266924,9521.818947,6.02,19.3,50
1117.766693,9518.879043,6.02,19.3,50
1118.266688,9514.872153,6.02,19.3,50
1118.766693,9516.472344,6.02,19.3,51
1119.266692,9518.072919,6.02,19.3,51
1119.766699,9524.498182,6.02,19.3,52
1120.266701,9530.378182,6.02,19.3,53
1120.766703,9534.906794,6.02,19.3,54
1121.266689,9537.846699,6.02,19.4,54
1121.766692,9541.320191,6.02,19.4,54
1122.266915,9543.383349,6.02,19.4,53
1122.766701,9543.928804,6.02,19.5,53
1123.266692,9542.850144,6.02,19.5,52
1123.766693,9545.790048,6.02,19.6,52
1124.26669,9546.868708,6.02,19.6,52
1124.766709,9546.595981,6.02,19.6,51
1125.266702,9547.129378,6.02,19.6,51
1125.766693,9547.390239,6.02,19.6,51
1126.266691,9546.323445,6.02,19.6,50
1126.766696,9547.390239,6.02,19.7,50
1127.266692,9546.323445,6.02,19.7,50
1127.766696,9536.30201,6.02,19.7,50
1128.266702,9537.108134,6.02,19.7,51
1128.766697,9540.3089,6.02,19.7,51
1129.266696,9538.969378,6.02,19.7,51
1129.766693,9538.447656,6.02,19.7,51
1130.266695,9537.108134,6.02,19.7,50
1130.766702,9537.108134,6.02,19.7,50
1131.266917,9534.493014,6.02,19.6,50
1131.766692,9529.146603,6.02,19.6,49
1132.266695,9526.740096,6.02,19.6,48
1132.766705,9522.199809,6.02,19.6,48
1133.266698,9518.192919,6.02,19.5,47
1133.766916,9530.618947,6.02,19.5,46
1134.266693,9526.07866,6.02,19.5,46
1134.766691,9523.933206,6.02,19.5,45
1135.266697,9520.73244,6.02,19.4,45
1135.766701,9517.531675,6.02,19.4,45
1136.266926,9513.689187,6.02,19.4,45
1136.766701,9508.082105,6.02,19.4,45
1137.26692,9495.946986,6.02,19.3,45
1137.766691,9493.279809,6.02,19.3,45
1138.266691,9488.19445,6.02,19.2,45
1138.766706,9483.92689,6.02,19.2,46
1139.266916,9489.259522,6.02,19.2,46
1139.766696,9487.125742,6.02,19.2,46
1140.266698,9485.240766,6.02,19.1,46
1140.766702,9483.106986,6.02,19.1,47
1141.266924,9470.948708,6.02,19,47
1141.766693,9466.657416,6.02,19,48
1142.26669,9465.329569,6.02,19,48
1142.766692,9466.135694,6.02,18.9,49
1143.266694,9469.336459,6.02,19,50
1143.766696,9475.216459,6.02,19,50
1144.2667,9479.496077,6.02,19.1,50
1144.766702,9485.376077,6.02,19.2,51
1145.266694,9493.129187,6.02,19.2,51
1145.766914,9504.292057,6.02,19.2,51
1146.266693,9505.346986,6.02,19.2,51
1146.766701,9509.365742,6.02,19.3,51
1147.266693,9512.305837,6.02,19.3,51
1147.766693,9512.305837,6.02,19.3,50
1148.26669,9513.90622,6.02,19.4,50
1148.766705,9516.04,6.02,19.4,51
1149.266703,9512.625646,6.02,19.4,51
1149.766691,9513.159234,6.02,19.4,51
1150.266691,9515.826411,6.02,19.4,51
1150.766698,9517.972057,6.02,19.5,52
1151.266689,9520.105837,6.02,19.5,52
1151.766694,9522.239617,6.02,19.5,52
1152.266703,9523.57933,6.02,19.5,52
1152.766696,9525.179522,6.02,19.5,52
1153.266689,9527.858565,6.02,19.5,52
1153.766689,9528.92555,6.02,19.5,52
1154.266691,9528.392153,6.02,19.5,52
1154.766718,9528.92555,6.02,19.5,51
1155.26669,9524.373397,6.02,19.5,51
1155.766692,9524.373397,6.02,19.4,51
1156.266688,9523.045742,6.02,19.4,51
1156.766703,9521.433493,6.02,19.4,51
1157.266695,9520.911962,6.02,19.4,51
1157.766689,9519.844976,6.02,19.4,51
1158.266694,9519.038852,6.02,19.4,51
1158.766691,9520.105837,6.02,19.4,51
1159.266913,9533.737033,6.02,19.4,51
1159.766696,9533.464306,6.02,19.3,51
1160.266697,9535.325359,6.02,19.3,52
1160.766698,9534.270239,6.02,19.3,52
1161.266689,9531.330526,6.02,19.3,52
1161.766913,9527.277703,6.02,19.2,52
1162.266693,9521.398278,6.02,19.2,51
1162.766701,9516.85799,6.02,19.1,51
1163.266912,9514.381244,6.02,19,51
1163.766688,9510.919809,6.02,19,51
1164.266914,9512.559426,6.02,18.9,52
1164.766704,9510.15311,6.02,18.9,51
1165.266699,9509.607656,6.02,18.8,52
1165.766695,9506.940287,6.02,18.8,52
1166.266688,9511.208038,6.02,18.9,52
1166.766688,9515.487656,6.02,18.9,52
1167.266689,9522.979904,6.02,19,52
1167.766694,9529.654163,6.02,19.1,52
1168.266702,9535.261435,6.02,19.1,53
1168.766699,9531.098182,6.02,19.2,54
1169.266687,9533.231962,6.02,19.2,54
1169.766689,9538.03311,6.02,19.2,54
1170.266691,9542.051675,6.02,19.3,55
1170.76692,9538.768612,6.02,19.4,55
1171.266689,9542.241722,6.02,19.4,55
1171.766689,9547.848804,6.02,19.5,55
1172.266687,9550.788517,6.02,19.5,55
1172.766702,9553.467751,6.02,19.5,54
1173.266699,9554.795407,6.02,19.5,55
1173.766686,9559.062775,6.02,19.5,56
1174.26669,9558.802105,6.02,19.5,54
1174.766691,9558.802105,6.02,19.6,53
1175.266687,9560.935694,6.02,19.6,54
1175.766694,9562.002679,6.02,19.6,54
1176.266705,9564.669856,6.02,19.6,55
1176.766919,9576.833684,6.02,19.7,56
1177.266914,9582.646316,6.02,19.6,57
1177.76669,9586.12,6.02,19.6,59
1178.266689,9588.526507,6.02,19.6,58
1178.766701,9591.727081,6.02,19.6,59
1179.26669,9596.255694,6.02,19.6,62
1179.766692,9605.063923,6.02,19.6,63
1180.266689,9613.338373,6.02,19.6,65
1180.766707,9621.067751,6.02,19.6,68
1181.266701,9629.069856,6.02,19.6,69
1181.766694,9634.404402,6.02,19.6,69
1182.26669,9641.066986,6.02,19.6,69
1182.766689,9645.868134,6.02,19.6,70
1183.266689,9650.135885,6.02,19.5,70
1183.766696,9655.470239,6.02,19.5,70
1184.266701,9657.331483,6.02,19.5,70
1184.766698,9663.187751,6.02,19.5,70
1185.26669,9664.527464,6.02,19.4,70
1185.766688,9668.522488,6.02,19.4,70
1186.266693,9672.256651,6.02,19.4,70
1186.766702,9674.651292,6.02,19.4,70
1187.266689,9677.579522,6.02,19.4,70
1187.766689,9679.974163,6.02,19.4,70
1188.266691,9682.902392,6.02,19.3,70
1188.766704,9687.169952,6.02,19.3,70
1189.266922,9678.789856,6.02,19.3,70
1189.766691,9677.722871,6.02,19.3,70
1190.266693,9684.65799,6.02,19.3,70
1190.76669,9684.918852,6.02,19.3,69
1191.266697,9686.258373,6.02,19.3,68
1191.766693,9688.653014,6.02,19.3,68
1192.266698,9691.047464,6.02,19.4,67
1192.766699,9694.509091,6.02,19.4,68
1193.266687,9697.626794,6.02,19.4,68
1193.766689,9700.839426,6.02,19.4,67
1194.266693,9703.51866,6.02,19.4,67
1194.766698,9705.379713,6.02,19.4,67
1195.26669,9707.52555,6.02,19.4,67
1195.766692,9711.271579,6.02,19.4,67
1196.266688,9721.2289,6.02,19.5,67
1196.766708,9726.31445,6.02,19.5,67
1197.2667,9726.835981,6.02,19.5,67
1197.76669,9728.981627,6.02,19.5,66
1198.266695,9730.048612,6.02,19.5,65
1198.766694,9731.388134,6.02,19.5,65
1199.266693,9731.115407,6.02,19.5,64
1199.766697,9732.715981,6.02,19.5,65
1200.266701,9732.715981,6.02,19.5,65
1200.766698,9737.528804,6.02,19.5,65
1201.26669,9740.468708,6.02,19.5,67
1201.766696,9746.621053,6.02,19.5,68
1202.266688,9751.42201,6.02,19.5,70
1202.766702,9754.362105,6.02,19.4,70
1203.266692,9755.440766,6.02,19.4,70
1203.766913,9760.220287,6.02,19.4,70
1204.266691,9757.019904,6.02,19.4,70
1204.766709,9761.026603,6.02,19.3,69
1205.266697,9762.093397,6.02,19.3,68
1205.766691,9760.481148,6.02,19.3,67
1206.266691,9761.287273,6.02,19.3,66
1206.766913,9762.758852,6.02,19.3,65
1207.266692,9761.952536,6.02,19.3,65
1207.766698,9759.285359,6.02,19.3,64
1208.266698,9757.933971,6.02,19.2,63
1208.766699,9755.266603,6.02,19.2,63
1209.266692,9753.666411,6.02,19.2,63
1209.766693,9755.266603,6.02,19.2,62
1210.266692,9755.53933,6.02,19.2,62
1210.766703,9751.260096,6.02,19.2,62
1211.266691,9750.726507,6.02,19.2,61
1211.766696,9752.599617,6.02,19.2,61
1212.266916,9742.979522,6.02,19.2,61
1212.766703,9739.518086,6.02,19.2,61
1213.266699,9738.166699,6.02,19.2,60
1213.766698,9735.772057,6.02,19.2,60
1214.266688,9734.965933,6.02,19.2,60
1214.76669,9733.626411,6.02,19.2,60
1215.266693,9738.439426,6.02,19.2,60
1215.766695,9738.972823,6.02,19.2,60
1216.2667,9740.573206,6.02,19.2,60
1216.766701,9740.845933,6.02,19.2,60
1217.266695,9742.45799,6.02,19.2,60
1217.766695,9745.919617,6.02,19.2,60
1218.266696,9748.053206,6.02,19.2,60
1218.766701,9745.125167,6.02,19.2,60
1219.26669,9746.72555,6.02,19.2,59
1219.766694,9743.785646,6.02,19.2,58
1220.266689,9741.912727,6.02,19.2,57
1220.766703,9744.852632,6.02,19.2,57
1221.266705,9743.252249,6.02,19.2,56
1221.766689,9738.358278,6.02,19.2,56
1222.266915,9744.594258,6.02,19.3,55
1222.766692,9741.92689,6.02,19.3,55
1223.266691,9741.120574,6.02,19.3,55
1223.766696,9742.721148,6.02,19.3,55
1224.266708,9743.527273,6.02,19.3,55
1224.766699,9741.92689,6.02,19.3,55
1225.266696,9743.266411,6.02,19.3,56
1225.766694,9742.721148,6.02,19.3,56
1226.266689,9744.866986,6.02,19.3,57
1226.766703,9746.455311,6.02,19.3,58
1227.266697,9749.395215,6.02,19.3,59
1227.76669,9750.474067,6.02,19.3,60
1228.266691,9751.007464,6.02,19.3,60
1228.766706,9752.608038,6.02,19.3,60
1229.266699,9754.480766,6.02,19.3,60
1229.766693,9756.875598,6.02,19.2,60
1230.266695,9754.480766,6.02,19.2,60
1230.766689,9754.741818,6.02,19.2,60
1231.266696,9754.480766,6.02,19.2,60
1231.766699,9753.686699,6.02,19.2,59
1232.266705,9753.94756,6.02,19.2,59
1232.766701,9753.686699,6.02,19.2,59
1233.266694,9752.07445,6.02,19.2,58
1233.76669,9752.347177,6.02,19.2,58
1234.266692,9751.540861,6.02,19.2,57
1234.766704,9751.540861,6.02,19.2,57
1235.266691,9753.141435,6.02,19.2,58
1235.766916,9757.049569,6.02,19.2,59
1236.266693,9760.511196,6.02,19.2,60
1236.766706,9759.989474,6.02,19.2,60
1237.266703,9757.049569,6.02,19.2,59
1237.766697,9754.642871,6.02,19.2,58
1238.266691,9758.649761,6.02,19.2,59
